Year,Month,Age_Group,rate_display_pct,virus,branch,phase
2025,5,18-44,0.5780346820809248,MP,minimal_corrected,phase2
2025,5,45-59,0.0,MP,minimal_corrected,phase2
2025,5,60-74,0.8595988538681949,MP,minimal_corrected,phase2
2025,5,75-89,0.4784688995215311,MP,minimal_corrected,phase2
2025,5,>=90,0.0,MP,minimal_corrected,phase2
2025,6,<1,0.5813953488372093,MP,minimal_corrected,phase2
2025,6,1-3,0.5,MP,minimal_corrected,phase2
2025,6,4-12,1.1111111111111112,MP,minimal_corrected,phase2
2025,6,13-17,4.545454545454546,MP,minimal_corrected,phase2
2025,6,18-44,0.6578947368421052,MP,minimal_corrected,phase2
2025,6,45-59,0.4524886877828055,MP,minimal_corrected,phase2
2025,6,60-74,0.0,MP,minimal_corrected,phase2
2025,6,75-89,0.5882352941176471,MP,minimal_corrected,phase2
2025,6,>=90,0.0,MP,minimal_corrected,phase2
2025,7,<1,1.3986013986013983,MP,minimal_corrected,phase2
2025,7,1-3,0.2652519893899204,MP,minimal_corrected,phase2
2025,7,4-12,0.6825938566552902,MP,minimal_corrected,phase2
2025,7,13-17,0.0,MP,minimal_corrected,phase2
2025,7,18-44,0.0,MP,minimal_corrected,phase2
2025,7,45-59,1.1764705882352942,MP,minimal_corrected,phase2
2025,7,60-74,0.0,MP,minimal_corrected,phase2
2025,7,75-89,0.0,MP,minimal_corrected,phase2
2025,7,>=90,0.0,MP,minimal_corrected,phase2
2025,8,<1,1.4925373134328357,MP,minimal_corrected,phase2
2025,8,1-3,0.3597122302158274,MP,minimal_corrected,phase2
2025,8,4-12,1.2448132780082988,MP,minimal_corrected,phase2
2025,8,13-17,,MP,minimal_corrected,phase2
2025,8,18-44,1.9047619047619049,MP,minimal_corrected,phase2
2025,8,45-59,0.0,MP,minimal_corrected,phase2
2025,8,60-74,0.0,MP,minimal_corrected,phase2
2025,8,75-89,0.0,MP,minimal_corrected,phase2
2025,8,>=90,0.0,MP,minimal_corrected,phase2
2025,9,<1,2.0408163265306123,MP,minimal_corrected,phase2
2025,9,1-3,0.3174603174603174,MP,minimal_corrected,phase2
2025,9,4-12,2.2304832713754648,MP,minimal_corrected,phase2
2025,9,13-17,,MP,minimal_corrected,phase2
2025,9,18-44,0.0,MP,minimal_corrected,phase2
2025,9,45-59,0.0,MP,minimal_corrected,phase2
2025,9,60-74,0.5076142131979695,MP,minimal_corrected,phase2
2025,9,75-89,0.8333333333333334,MP,minimal_corrected,phase2
2025,9,>=90,0.0,MP,minimal_corrected,phase2
2025,10,<1,0.0,MP,minimal_corrected,phase2
2025,10,1-3,1.1869436201780417,MP,minimal_corrected,phase2
2025,10,4-12,1.5432098765432098,MP,minimal_corrected,phase2
2025,10,13-17,0.0,MP,minimal_corrected,phase2
2025,10,18-44,1.5625,MP,minimal_corrected,phase2
2025,10,45-59,0.8928571428571428,MP,minimal_corrected,phase2
2025,10,60-74,0.0,MP,minimal_corrected,phase2
2025,10,75-89,0.9433962264150944,MP,minimal_corrected,phase2
2025,10,>=90,1.818181818181818,MP,minimal_corrected,phase2
2025,11,<1,4.938271604938271,MP,minimal_corrected,phase2
2025,11,1-3,0.0,MP,minimal_corrected,phase2
2025,11,4-12,2.0,MP,minimal_corrected,phase2
2025,11,13-17,0.0,MP,minimal_corrected,phase2
2025,11,18-44,0.0,MP,minimal_corrected,phase2
2025,11,45-59,0.5988023952095809,MP,minimal_corrected,phase2
2025,11,60-74,0.4098360655737705,MP,minimal_corrected,phase2
2025,11,75-89,0.0,MP,minimal_corrected,phase2
2025,11,>=90,0.0,MP,minimal_corrected,phase2
2019,2,<1,,HMPV,minimal_corrected,phase2
2019,2,1-3,,HMPV,minimal_corrected,phase2
2019,2,18-44,,HMPV,minimal_corrected,phase2
2019,2,45-59,,HMPV,minimal_corrected,phase2
2019,2,60-74,,HMPV,minimal_corrected,phase2
2019,3,<1,13.043478260869565,HMPV,minimal_corrected,phase2
2019,3,1-3,32.142857142857146,HMPV,minimal_corrected,phase2
2019,3,4-12,12.0,HMPV,minimal_corrected,phase2
2019,3,13-17,,HMPV,minimal_corrected,phase2
2019,3,18-44,,HMPV,minimal_corrected,phase2
2019,3,45-59,,HMPV,minimal_corrected,phase2
2019,3,60-74,,HMPV,minimal_corrected,phase2
2019,3,75-89,,HMPV,minimal_corrected,phase2
2019,4,<1,13.725490196078432,HMPV,minimal_corrected,phase2
2019,4,1-3,13.114754098360656,HMPV,minimal_corrected,phase2
2019,4,4-12,5.084745762711865,HMPV,minimal_corrected,phase2
2019,4,13-17,,HMPV,minimal_corrected,phase2
2019,4,18-44,,HMPV,minimal_corrected,phase2
2019,4,45-59,,HMPV,minimal_corrected,phase2
2019,4,60-74,,HMPV,minimal_corrected,phase2
2019,4,75-89,14.285714285714285,HMPV,minimal_corrected,phase2
2019,4,>=90,,HMPV,minimal_corrected,phase2
2019,5,<1,0.0,HMPV,minimal_corrected,phase2
2019,5,1-3,7.246376811594203,HMPV,minimal_corrected,phase2
2019,5,4-12,0.0,HMPV,minimal_corrected,phase2
2019,5,13-17,,HMPV,minimal_corrected,phase2
2019,5,18-44,,HMPV,minimal_corrected,phase2
2019,5,45-59,,HMPV,minimal_corrected,phase2
2019,5,60-74,,HMPV,minimal_corrected,phase2
2019,5,75-89,,HMPV,minimal_corrected,phase2
2019,5,>=90,,HMPV,minimal_corrected,phase2
2019,6,<1,1.6129032258064515,HMPV,minimal_corrected,phase2
2019,6,1-3,0.0,HMPV,minimal_corrected,phase2
2019,6,4-12,0.8403361344537815,HMPV,minimal_corrected,phase2
2019,6,13-17,,HMPV,minimal_corrected,phase2
2019,6,18-44,,HMPV,minimal_corrected,phase2
2019,6,45-59,,HMPV,minimal_corrected,phase2
2019,6,60-74,,HMPV,minimal_corrected,phase2
2019,6,75-89,9.67741935483871,HMPV,minimal_corrected,phase2
2019,6,>=90,,HMPV,minimal_corrected,phase2
2019,7,<1,0.0,HMPV,minimal_corrected,phase2
2019,7,1-3,2.5,HMPV,minimal_corrected,phase2
2019,7,4-12,0.0,HMPV,minimal_corrected,phase2
2019,7,13-17,,HMPV,minimal_corrected,phase2
2019,7,18-44,,HMPV,minimal_corrected,phase2
2019,7,45-59,,HMPV,minimal_corrected,phase2
2019,7,60-74,,HMPV,minimal_corrected,phase2
2019,7,75-89,0.0,HMPV,minimal_corrected,phase2
2019,7,>=90,,HMPV,minimal_corrected,phase2
2019,8,<1,1.1904761904761905,HMPV,minimal_corrected,phase2
2019,8,1-3,0.4761904761904762,HMPV,minimal_corrected,phase2
2019,8,4-12,0.0,HMPV,minimal_corrected,phase2
2019,8,13-17,,HMPV,minimal_corrected,phase2
2019,8,18-44,,HMPV,minimal_corrected,phase2
2019,8,45-59,,HMPV,minimal_corrected,phase2
2019,8,60-74,0.0,HMPV,minimal_corrected,phase2
2019,8,75-89,,HMPV,minimal_corrected,phase2
2019,8,>=90,,HMPV,minimal_corrected,phase2
2019,9,<1,0.0,HMPV,minimal_corrected,phase2
2019,9,1-3,0.5747126436781609,HMPV,minimal_corrected,phase2
2019,9,4-12,1.6129032258064515,HMPV,minimal_corrected,phase2
2019,9,13-17,,HMPV,minimal_corrected,phase2
2019,9,18-44,,HMPV,minimal_corrected,phase2
2019,9,45-59,,HMPV,minimal_corrected,phase2
2019,9,60-74,,HMPV,minimal_corrected,phase2
2019,9,75-89,0.0,HMPV,minimal_corrected,phase2
2019,9,>=90,,HMPV,minimal_corrected,phase2
2019,10,<1,0.0,HMPV,minimal_corrected,phase2
2019,10,1-3,0.0,HMPV,minimal_corrected,phase2
2019,10,4-12,1.1494252873563218,HMPV,minimal_corrected,phase2
2019,10,13-17,,HMPV,minimal_corrected,phase2
2019,10,18-44,,HMPV,minimal_corrected,phase2
2019,10,45-59,,HMPV,minimal_corrected,phase2
2019,10,60-74,,HMPV,minimal_corrected,phase2
2019,10,75-89,,HMPV,minimal_corrected,phase2
2019,10,>=90,,HMPV,minimal_corrected,phase2
2019,11,<1,0.0,HMPV,minimal_corrected,phase2
2019,11,1-3,0.0,HMPV,minimal_corrected,phase2
2019,11,4-12,0.0,HMPV,minimal_corrected,phase2
2019,11,13-17,,HMPV,minimal_corrected,phase2
2019,11,18-44,,HMPV,minimal_corrected,phase2
2019,11,45-59,0.0,HMPV,minimal_corrected,phase2
2019,11,60-74,0.0,HMPV,minimal_corrected,phase2
2019,11,75-89,0.0,HMPV,minimal_corrected,phase2
2019,11,>=90,,HMPV,minimal_corrected,phase2
2019,12,<1,0.0,HMPV,minimal_corrected,phase2
2019,12,1-3,0.7462686567164178,HMPV,minimal_corrected,phase2
2019,12,4-12,0.0,HMPV,minimal_corrected,phase2
2019,12,13-17,,HMPV,minimal_corrected,phase2
2019,12,18-44,,HMPV,minimal_corrected,phase2
2019,12,45-59,,HMPV,minimal_corrected,phase2
2019,12,60-74,0.0,HMPV,minimal_corrected,phase2
2019,12,75-89,0.0,HMPV,minimal_corrected,phase2
2019,12,>=90,,HMPV,minimal_corrected,phase2
2020,1,<1,0.9615384615384616,HMPV,minimal_corrected,phase2
2020,1,1-3,1.6304347826086956,HMPV,minimal_corrected,phase2
2020,1,4-12,2.127659574468085,HMPV,minimal_corrected,phase2
2020,1,13-17,,HMPV,minimal_corrected,phase2
2020,1,18-44,1.1904761904761905,HMPV,minimal_corrected,phase2
2020,1,45-59,0.0,HMPV,minimal_corrected,phase2
2020,1,60-74,0.0,HMPV,minimal_corrected,phase2
2020,1,75-89,0.0,HMPV,minimal_corrected,phase2
2020,1,>=90,0.0,HMPV,minimal_corrected,phase2
2020,2,<1,0.0,HMPV,minimal_corrected,phase2
2020,2,1-3,1.4705882352941175,HMPV,minimal_corrected,phase2
2020,2,4-12,0.0,HMPV,minimal_corrected,phase2
2020,2,13-17,,HMPV,minimal_corrected,phase2
2020,2,18-44,0.3636363636363636,HMPV,minimal_corrected,phase2
2020,2,45-59,0.0,HMPV,minimal_corrected,phase2
2020,2,60-74,0.0,HMPV,minimal_corrected,phase2
2020,2,75-89,0.6944444444444444,HMPV,minimal_corrected,phase2
2020,2,>=90,0.0,HMPV,minimal_corrected,phase2
2020,3,<1,0.0,HMPV,minimal_corrected,phase2
2020,3,1-3,0.0,HMPV,minimal_corrected,phase2
2020,3,4-12,1.8867924528301887,HMPV,minimal_corrected,phase2
2020,3,13-17,,HMPV,minimal_corrected,phase2
2020,3,18-44,0.0,HMPV,minimal_corrected,phase2
2020,3,45-59,0.0,HMPV,minimal_corrected,phase2
2020,3,60-74,0.0,HMPV,minimal_corrected,phase2
2020,3,75-89,0.0,HMPV,minimal_corrected,phase2
2020,3,>=90,0.0,HMPV,minimal_corrected,phase2
2020,4,<1,0.0,HMPV,minimal_corrected,phase2
2020,4,1-3,0.0,HMPV,minimal_corrected,phase2
2020,4,4-12,0.0,HMPV,minimal_corrected,phase2
2020,4,13-17,,HMPV,minimal_corrected,phase2
2020,4,18-44,0.0,HMPV,minimal_corrected,phase2
2020,4,45-59,0.0,HMPV,minimal_corrected,phase2
2020,4,60-74,0.0,HMPV,minimal_corrected,phase2
2020,4,75-89,0.0,HMPV,minimal_corrected,phase2
2020,4,>=90,0.0,HMPV,minimal_corrected,phase2
2020,5,<1,,HMPV,minimal_corrected,phase2
2020,5,1-3,0.0,HMPV,minimal_corrected,phase2
2020,5,4-12,0.0,HMPV,minimal_corrected,phase2
2020,5,13-17,,HMPV,minimal_corrected,phase2
2020,5,18-44,,HMPV,minimal_corrected,phase2
2020,5,45-59,0.0,HMPV,minimal_corrected,phase2
2020,5,60-74,,HMPV,minimal_corrected,phase2
2020,5,75-89,0.0,HMPV,minimal_corrected,phase2
2020,5,>=90,0.0,HMPV,minimal_corrected,phase2
2020,6,<1,0.0,HMPV,minimal_corrected,phase2
2020,6,1-3,0.0,HMPV,minimal_corrected,phase2
2020,6,4-12,0.0,HMPV,minimal_corrected,phase2
2020,6,13-17,,HMPV,minimal_corrected,phase2
2020,6,18-44,,HMPV,minimal_corrected,phase2
2020,6,45-59,,HMPV,minimal_corrected,phase2
2020,6,60-74,0.0,HMPV,minimal_corrected,phase2
2020,6,75-89,0.0,HMPV,minimal_corrected,phase2
2020,6,>=90,0.0,HMPV,minimal_corrected,phase2
2020,7,<1,0.0,HMPV,minimal_corrected,phase2
2020,7,1-3,0.0,HMPV,minimal_corrected,phase2
2020,7,4-12,,HMPV,minimal_corrected,phase2
2020,7,13-17,,HMPV,minimal_corrected,phase2
2020,7,18-44,,HMPV,minimal_corrected,phase2
2020,7,45-59,,HMPV,minimal_corrected,phase2
2020,7,60-74,,HMPV,minimal_corrected,phase2
2020,7,75-89,0.0,HMPV,minimal_corrected,phase2
2020,7,>=90,0.0,HMPV,minimal_corrected,phase2
2020,8,<1,,HMPV,minimal_corrected,phase2
2020,8,1-3,0.0,HMPV,minimal_corrected,phase2
2020,8,4-12,0.0,HMPV,minimal_corrected,phase2
2020,8,13-17,,HMPV,minimal_corrected,phase2
2020,8,18-44,,HMPV,minimal_corrected,phase2
2020,8,45-59,,HMPV,minimal_corrected,phase2
2020,8,60-74,,HMPV,minimal_corrected,phase2
2020,8,75-89,0.0,HMPV,minimal_corrected,phase2
2020,8,>=90,0.0,HMPV,minimal_corrected,phase2
2020,9,<1,2.631578947368421,HMPV,minimal_corrected,phase2
2020,9,1-3,0.0,HMPV,minimal_corrected,phase2
2020,9,4-12,4.0,HMPV,minimal_corrected,phase2
2020,9,13-17,,HMPV,minimal_corrected,phase2
2020,9,18-44,,HMPV,minimal_corrected,phase2
2020,9,45-59,,HMPV,minimal_corrected,phase2
2020,9,60-74,0.0,HMPV,minimal_corrected,phase2
2020,9,75-89,0.0,HMPV,minimal_corrected,phase2
2020,9,>=90,0.0,HMPV,minimal_corrected,phase2
2020,10,<1,3.225806451612903,HMPV,minimal_corrected,phase2
2020,10,1-3,0.0,HMPV,minimal_corrected,phase2
2020,10,4-12,,HMPV,minimal_corrected,phase2
2020,10,13-17,,HMPV,minimal_corrected,phase2
2020,10,18-44,,HMPV,minimal_corrected,phase2
2020,10,45-59,,HMPV,minimal_corrected,phase2
2020,10,60-74,,HMPV,minimal_corrected,phase2
2020,10,75-89,0.0,HMPV,minimal_corrected,phase2
2020,10,>=90,0.0,HMPV,minimal_corrected,phase2
2020,11,<1,0.0,HMPV,minimal_corrected,phase2
2020,11,1-3,2.631578947368421,HMPV,minimal_corrected,phase2
2020,11,4-12,,HMPV,minimal_corrected,phase2
2020,11,13-17,,HMPV,minimal_corrected,phase2
2020,11,18-44,,HMPV,minimal_corrected,phase2
2020,11,45-59,,HMPV,minimal_corrected,phase2
2020,11,60-74,,HMPV,minimal_corrected,phase2
2020,11,75-89,0.0,HMPV,minimal_corrected,phase2
2020,11,>=90,0.0,HMPV,minimal_corrected,phase2
2020,12,<1,7.894736842105263,HMPV,minimal_corrected,phase2
2020,12,1-3,23.07692307692308,HMPV,minimal_corrected,phase2
2020,12,4-12,,HMPV,minimal_corrected,phase2
2020,12,13-17,,HMPV,minimal_corrected,phase2
2020,12,18-44,,HMPV,minimal_corrected,phase2
2020,12,45-59,,HMPV,minimal_corrected,phase2
2020,12,60-74,,HMPV,minimal_corrected,phase2
2020,12,75-89,0.0,HMPV,minimal_corrected,phase2
2020,12,>=90,0.0,HMPV,minimal_corrected,phase2
2021,1,<1,16.0,HMPV,minimal_corrected,phase2
2021,1,1-3,30.0,HMPV,minimal_corrected,phase2
2021,1,4-12,,HMPV,minimal_corrected,phase2
2021,1,13-17,,HMPV,minimal_corrected,phase2
2021,1,18-44,,HMPV,minimal_corrected,phase2
2021,1,45-59,,HMPV,minimal_corrected,phase2
2021,1,60-74,8.571428571428571,HMPV,minimal_corrected,phase2
2021,1,75-89,1.5625,HMPV,minimal_corrected,phase2
2021,1,>=90,1.5384615384615383,HMPV,minimal_corrected,phase2
2021,2,<1,,HMPV,minimal_corrected,phase2
2021,2,1-3,,HMPV,minimal_corrected,phase2
2021,2,4-12,,HMPV,minimal_corrected,phase2
2021,2,13-17,,HMPV,minimal_corrected,phase2
2021,2,18-44,,HMPV,minimal_corrected,phase2
2021,2,45-59,,HMPV,minimal_corrected,phase2
2021,2,60-74,,HMPV,minimal_corrected,phase2
2021,2,75-89,0.0,HMPV,minimal_corrected,phase2
2021,2,>=90,0.0,HMPV,minimal_corrected,phase2
2021,3,<1,,HMPV,minimal_corrected,phase2
2021,3,1-3,,HMPV,minimal_corrected,phase2
2021,3,4-12,,HMPV,minimal_corrected,phase2
2021,3,13-17,,HMPV,minimal_corrected,phase2
2021,3,18-44,,HMPV,minimal_corrected,phase2
2021,3,45-59,,HMPV,minimal_corrected,phase2
2021,3,60-74,0.0,HMPV,minimal_corrected,phase2
2021,3,75-89,0.0,HMPV,minimal_corrected,phase2
2021,3,>=90,0.0,HMPV,minimal_corrected,phase2
2021,4,<1,,HMPV,minimal_corrected,phase2
2021,4,1-3,,HMPV,minimal_corrected,phase2
2021,4,4-12,,HMPV,minimal_corrected,phase2
2021,4,13-17,,HMPV,minimal_corrected,phase2
2021,4,18-44,,HMPV,minimal_corrected,phase2
2021,4,45-59,0.0,HMPV,minimal_corrected,phase2
2021,4,60-74,0.0,HMPV,minimal_corrected,phase2
2021,4,75-89,0.0,HMPV,minimal_corrected,phase2
2021,4,>=90,0.0,HMPV,minimal_corrected,phase2
2021,5,<1,0.0,HMPV,minimal_corrected,phase2
2021,5,1-3,0.0,HMPV,minimal_corrected,phase2
2021,5,4-12,,HMPV,minimal_corrected,phase2
2021,5,13-17,,HMPV,minimal_corrected,phase2
2021,5,18-44,,HMPV,minimal_corrected,phase2
2021,5,45-59,,HMPV,minimal_corrected,phase2
2021,5,60-74,,HMPV,minimal_corrected,phase2
2021,5,75-89,0.0,HMPV,minimal_corrected,phase2
2021,5,>=90,0.0,HMPV,minimal_corrected,phase2
2021,6,<1,0.0,HMPV,minimal_corrected,phase2
2021,6,1-3,0.0,HMPV,minimal_corrected,phase2
2021,6,4-12,0.0,HMPV,minimal_corrected,phase2
2021,6,18-44,0.0,HMPV,minimal_corrected,phase2
2021,6,45-59,,HMPV,minimal_corrected,phase2
2021,6,60-74,4.3478260869565215,HMPV,minimal_corrected,phase2
2021,6,75-89,0.0,HMPV,minimal_corrected,phase2
2021,6,>=90,0.0,HMPV,minimal_corrected,phase2
2021,7,<1,0.0,HMPV,minimal_corrected,phase2
2021,7,1-3,0.0,HMPV,minimal_corrected,phase2
2021,7,4-12,0.0,HMPV,minimal_corrected,phase2
2021,7,13-17,,HMPV,minimal_corrected,phase2
2021,7,18-44,,HMPV,minimal_corrected,phase2
2021,7,45-59,,HMPV,minimal_corrected,phase2
2021,7,60-74,,HMPV,minimal_corrected,phase2
2021,7,75-89,0.0,HMPV,minimal_corrected,phase2
2021,7,>=90,0.0,HMPV,minimal_corrected,phase2
2021,8,<1,0.0,HMPV,minimal_corrected,phase2
2021,8,1-3,0.0,HMPV,minimal_corrected,phase2
2021,8,4-12,,HMPV,minimal_corrected,phase2
2021,8,13-17,,HMPV,minimal_corrected,phase2
2021,8,18-44,,HMPV,minimal_corrected,phase2
2021,8,45-59,,HMPV,minimal_corrected,phase2
2021,8,60-74,,HMPV,minimal_corrected,phase2
2021,8,75-89,0.0,HMPV,minimal_corrected,phase2
2021,8,>=90,0.0,HMPV,minimal_corrected,phase2
2021,9,<1,0.0,HMPV,minimal_corrected,phase2
2021,9,1-3,,HMPV,minimal_corrected,phase2
2021,9,4-12,,HMPV,minimal_corrected,phase2
2021,9,18-44,,HMPV,minimal_corrected,phase2
2021,9,45-59,,HMPV,minimal_corrected,phase2
2021,9,60-74,,HMPV,minimal_corrected,phase2
2021,9,75-89,0.0,HMPV,minimal_corrected,phase2
2021,9,>=90,0.0,HMPV,minimal_corrected,phase2
2021,10,<1,,HMPV,minimal_corrected,phase2
2021,10,1-3,,HMPV,minimal_corrected,phase2
2021,10,4-12,,HMPV,minimal_corrected,phase2
2021,10,13-17,,HMPV,minimal_corrected,phase2
2021,10,18-44,,HMPV,minimal_corrected,phase2
2021,10,45-59,,HMPV,minimal_corrected,phase2
2021,10,60-74,,HMPV,minimal_corrected,phase2
2021,10,75-89,0.0,HMPV,minimal_corrected,phase2
2021,10,>=90,0.0,HMPV,minimal_corrected,phase2
2021,11,<1,0.0,HMPV,minimal_corrected,phase2
2021,11,1-3,0.0,HMPV,minimal_corrected,phase2
2021,11,4-12,0.0,HMPV,minimal_corrected,phase2
2021,11,13-17,,HMPV,minimal_corrected,phase2
2021,11,18-44,,HMPV,minimal_corrected,phase2
2021,11,45-59,,HMPV,minimal_corrected,phase2
2021,11,60-74,,HMPV,minimal_corrected,phase2
2021,11,75-89,0.0,HMPV,minimal_corrected,phase2
2021,11,>=90,0.0,HMPV,minimal_corrected,phase2
2021,12,<1,0.0,HMPV,minimal_corrected,phase2
2021,12,1-3,3.125,HMPV,minimal_corrected,phase2
2021,12,4-12,0.0,HMPV,minimal_corrected,phase2
2021,12,13-17,,HMPV,minimal_corrected,phase2
2021,12,18-44,,HMPV,minimal_corrected,phase2
2021,12,45-59,,HMPV,minimal_corrected,phase2
2021,12,60-74,0.0,HMPV,minimal_corrected,phase2
2021,12,75-89,0.0,HMPV,minimal_corrected,phase2
2021,12,>=90,0.0,HMPV,minimal_corrected,phase2
2022,1,<1,0.0,HMPV,minimal_corrected,phase2
2022,1,1-3,4.651162790697675,HMPV,minimal_corrected,phase2
2022,1,4-12,0.0,HMPV,minimal_corrected,phase2
2022,1,13-17,,HMPV,minimal_corrected,phase2
2022,1,18-44,,HMPV,minimal_corrected,phase2
2022,1,45-59,,HMPV,minimal_corrected,phase2
2022,1,60-74,0.0,HMPV,minimal_corrected,phase2
2022,1,75-89,0.0,HMPV,minimal_corrected,phase2
2022,1,>=90,0.0,HMPV,minimal_corrected,phase2
2022,2,<1,0.0,HMPV,minimal_corrected,phase2
2022,2,1-3,9.67741935483871,HMPV,minimal_corrected,phase2
2022,2,4-12,,HMPV,minimal_corrected,phase2
2022,2,13-17,,HMPV,minimal_corrected,phase2
2022,2,18-44,,HMPV,minimal_corrected,phase2
2022,2,45-59,,HMPV,minimal_corrected,phase2
2022,2,60-74,0.0,HMPV,minimal_corrected,phase2
2022,2,75-89,0.0,HMPV,minimal_corrected,phase2
2022,2,>=90,0.0,HMPV,minimal_corrected,phase2
2022,3,<1,5.555555555555555,HMPV,minimal_corrected,phase2
2022,3,1-3,22.22222222222222,HMPV,minimal_corrected,phase2
2022,3,4-12,22.22222222222222,HMPV,minimal_corrected,phase2
2022,3,13-17,,HMPV,minimal_corrected,phase2
2022,3,18-44,5.88235294117647,HMPV,minimal_corrected,phase2
2022,3,45-59,5.88235294117647,HMPV,minimal_corrected,phase2
2022,3,60-74,0.0,HMPV,minimal_corrected,phase2
2022,3,75-89,4.166666666666666,HMPV,minimal_corrected,phase2
2022,3,>=90,0.0,HMPV,minimal_corrected,phase2
2022,4,<1,13.636363636363637,HMPV,minimal_corrected,phase2
2022,4,1-3,25.58139534883721,HMPV,minimal_corrected,phase2
2022,4,4-12,25.0,HMPV,minimal_corrected,phase2
2022,4,13-17,,HMPV,minimal_corrected,phase2
2022,4,18-44,0.7633587786259541,HMPV,minimal_corrected,phase2
2022,4,45-59,1.5151515151515151,HMPV,minimal_corrected,phase2
2022,4,60-74,2.272727272727273,HMPV,minimal_corrected,phase2
2022,4,75-89,1.4084507042253522,HMPV,minimal_corrected,phase2
2022,4,>=90,0.0,HMPV,minimal_corrected,phase2
2022,5,<1,21.21212121212121,HMPV,minimal_corrected,phase2
2022,5,1-3,35.0,HMPV,minimal_corrected,phase2
2022,5,4-12,17.647058823529413,HMPV,minimal_corrected,phase2
2022,5,13-17,,HMPV,minimal_corrected,phase2
2022,5,18-44,0.0,HMPV,minimal_corrected,phase2
2022,5,45-59,0.0,HMPV,minimal_corrected,phase2
2022,5,60-74,0.0,HMPV,minimal_corrected,phase2
2022,5,75-89,0.0,HMPV,minimal_corrected,phase2
2022,5,>=90,0.0,HMPV,minimal_corrected,phase2
2022,6,<1,25.0,HMPV,minimal_corrected,phase2
2022,6,1-3,25.0,HMPV,minimal_corrected,phase2
2022,6,4-12,14.814814814814811,HMPV,minimal_corrected,phase2
2022,6,13-17,,HMPV,minimal_corrected,phase2
2022,6,18-44,4.081632653061225,HMPV,minimal_corrected,phase2
2022,6,45-59,0.0,HMPV,minimal_corrected,phase2
2022,6,60-74,0.9090909090909092,HMPV,minimal_corrected,phase2
2022,6,75-89,0.7936507936507936,HMPV,minimal_corrected,phase2
2022,6,>=90,0.7751937984496124,HMPV,minimal_corrected,phase2
2022,7,<1,6.451612903225806,HMPV,minimal_corrected,phase2
2022,7,1-3,17.105263157894736,HMPV,minimal_corrected,phase2
2022,7,4-12,5.0,HMPV,minimal_corrected,phase2
2022,7,13-17,,HMPV,minimal_corrected,phase2
2022,7,18-44,1.851851851851852,HMPV,minimal_corrected,phase2
2022,7,45-59,0.0,HMPV,minimal_corrected,phase2
2022,7,60-74,0.0,HMPV,minimal_corrected,phase2
2022,7,75-89,0.0,HMPV,minimal_corrected,phase2
2022,7,>=90,0.0,HMPV,minimal_corrected,phase2
2022,8,<1,2.0408163265306123,HMPV,minimal_corrected,phase2
2022,8,1-3,5.88235294117647,HMPV,minimal_corrected,phase2
2022,8,4-12,2.1739130434782608,HMPV,minimal_corrected,phase2
2022,8,13-17,,HMPV,minimal_corrected,phase2
2022,8,18-44,0.0,HMPV,minimal_corrected,phase2
2022,8,45-59,0.0,HMPV,minimal_corrected,phase2
2022,8,60-74,0.0,HMPV,minimal_corrected,phase2
2022,8,75-89,0.0,HMPV,minimal_corrected,phase2
2022,8,>=90,0.0,HMPV,minimal_corrected,phase2
2022,9,<1,5.714285714285714,HMPV,minimal_corrected,phase2
2022,9,1-3,5.357142857142857,HMPV,minimal_corrected,phase2
2022,9,4-12,0.0,HMPV,minimal_corrected,phase2
2022,9,13-17,,HMPV,minimal_corrected,phase2
2022,9,18-44,0.0,HMPV,minimal_corrected,phase2
2022,9,45-59,0.0,HMPV,minimal_corrected,phase2
2022,9,60-74,0.0,HMPV,minimal_corrected,phase2
2022,9,75-89,0.0,HMPV,minimal_corrected,phase2
2022,9,>=90,0.0,HMPV,minimal_corrected,phase2
2022,10,<1,0.0,HMPV,minimal_corrected,phase2
2022,10,1-3,1.4084507042253522,HMPV,minimal_corrected,phase2
2022,10,4-12,0.0,HMPV,minimal_corrected,phase2
2022,10,13-17,,HMPV,minimal_corrected,phase2
2022,10,18-44,0.0,HMPV,minimal_corrected,phase2
2022,10,45-59,0.0,HMPV,minimal_corrected,phase2
2022,10,60-74,0.0,HMPV,minimal_corrected,phase2
2022,10,75-89,0.0,HMPV,minimal_corrected,phase2
2022,10,>=90,0.0,HMPV,minimal_corrected,phase2
2022,11,<1,0.0,HMPV,minimal_corrected,phase2
2022,11,1-3,0.0,HMPV,minimal_corrected,phase2
2022,11,4-12,1.25,HMPV,minimal_corrected,phase2
2022,11,13-17,,HMPV,minimal_corrected,phase2
2022,11,18-44,0.0,HMPV,minimal_corrected,phase2
2022,11,45-59,2.5,HMPV,minimal_corrected,phase2
2022,11,60-74,0.0,HMPV,minimal_corrected,phase2
2022,11,75-89,0.0,HMPV,minimal_corrected,phase2
2022,11,>=90,0.0,HMPV,minimal_corrected,phase2
2022,12,<1,0.0,HMPV,minimal_corrected,phase2
2022,12,1-3,1.2987012987012987,HMPV,minimal_corrected,phase2
2022,12,4-12,1.4925373134328357,HMPV,minimal_corrected,phase2
2022,12,13-17,,HMPV,minimal_corrected,phase2
2022,12,18-44,0.0,HMPV,minimal_corrected,phase2
2022,12,45-59,0.0,HMPV,minimal_corrected,phase2
2022,12,60-74,0.0,HMPV,minimal_corrected,phase2
