branch,period,age_group,virus,environment,n_months,rho_display,q_period,fdr05_period,status
minimal_corrected,2023-2025,4-12,HBOV,PM10,6,-0.3927922024247863,0.6993251851923117,False,computed_exploratory
minimal_corrected,2023-2025,4-12,HBOV,NO2,6,0.1309307341415954,0.8967541590418192,False,computed_exploratory
minimal_corrected,2023-2025,4-12,HBOV,SO2,6,0.1309307341415954,0.8967541590418192,False,computed_exploratory
minimal_corrected,2023-2025,4-12,HBOV,O3,6,-0.3927922024247863,0.6993251851923117,False,computed_exploratory
minimal_corrected,2023-2025,4-12,HBOV,CO,6,0.6546536707079772,0.4351277879075171,False,computed_exploratory
minimal_corrected,2023-2025,4-12,HBOV,AQI,6,-0.3927922024247863,0.6993251851923117,False,computed_exploratory
minimal_corrected,2023-2025,13-17,FluA,windlevel,17,0.3846449904095429,0.4105846375563101,False,computed
minimal_corrected,2023-2025,13-17,FluA,temp,17,-0.6799530798207404,0.0453101199503287,True,computed
minimal_corrected,2023-2025,13-17,FluA,humi,17,-0.7990689478185343,0.0044272706696794,True,computed
minimal_corrected,2023-2025,13-17,FluA,PM2.5,18,0.6308997857374803,0.0672747952202676,False,computed
minimal_corrected,2023-2025,13-17,FluA,PM10,18,0.6267285474846706,0.0687980853924431,False,computed
minimal_corrected,2023-2025,13-17,FluA,NO2,18,0.3889679670745127,0.3882540319572706,False,computed
minimal_corrected,2023-2025,13-17,FluA,SO2,18,0.69173976740373,0.0264228072473658,True,computed
minimal_corrected,2023-2025,13-17,FluA,O3,18,0.1991766265716673,0.6993251851923117,False,computed
minimal_corrected,2023-2025,13-17,FluA,CO,18,0.3952248244537273,0.3751522511277061,False,computed
minimal_corrected,2023-2025,13-17,FluA,AQI,18,0.2721732959958386,0.5797158329930752,False,computed
minimal_corrected,2023-2025,13-17,FluB,windlevel,17,0.4587759748986506,0.2993999752310511,False,computed
minimal_corrected,2023-2025,13-17,FluB,temp,17,-0.2929533333690178,0.5545525380298855,False,computed
minimal_corrected,2023-2025,13-17,FluB,humi,17,-0.5435297694582407,0.1809591712972022,False,computed
minimal_corrected,2023-2025,13-17,FluB,PM2.5,18,0.2239729499460224,0.6650507429310757,False,computed
minimal_corrected,2023-2025,13-17,FluB,PM10,18,0.2049114222910417,0.6993251851923117,False,computed
minimal_corrected,2023-2025,13-17,FluB,NO2,18,0.061949964878687,0.8967541590418192,False,computed
minimal_corrected,2023-2025,13-17,FluB,SO2,18,0.3480525197255441,0.4351277879075171,False,computed
minimal_corrected,2023-2025,13-17,FluB,O3,18,-0.182672973360231,0.7091420178374754,False,computed
minimal_corrected,2023-2025,13-17,FluB,CO,18,0.3796420924616975,0.4044101623304081,False,computed
minimal_corrected,2023-2025,13-17,FluB,AQI,18,-0.1794960520844009,0.7111687100749914,False,computed
minimal_corrected,2023-2025,13-17,RSV,windlevel,17,-0.0754617922786944,0.8944076258833885,False,computed
minimal_corrected,2023-2025,13-17,RSV,temp,17,0.771082313829569,0.0087091375876815,True,computed
minimal_corrected,2023-2025,13-17,RSV,humi,17,0.6283909247934922,0.0803463524409244,False,computed
minimal_corrected,2023-2025,13-17,RSV,PM2.5,18,-0.8361158357934398,0.001003130184239,True,computed
minimal_corrected,2023-2025,13-17,RSV,PM10,18,-0.7477458694087673,0.0096855270504253,True,computed
minimal_corrected,2023-2025,13-17,RSV,NO2,18,-0.7522776625566993,0.0088143546329751,True,computed
minimal_corrected,2023-2025,13-17,RSV,SO2,18,-0.443778301234248,0.3004968479537236,False,computed
minimal_corrected,2023-2025,13-17,RSV,O3,18,-0.3716070381304177,0.412611963363988,False,computed
minimal_corrected,2023-2025,13-17,RSV,CO,18,-0.475838280532852,0.2437188453311555,False,computed
minimal_corrected,2023-2025,13-17,RSV,AQI,18,-0.5483469708997627,0.1518060690727364,False,computed
minimal_corrected,2023-2025,13-17,ADV,windlevel,16,0.2085363156814255,0.6993251851923117,False,computed
minimal_corrected,2023-2025,13-17,ADV,temp,16,-0.2115585811260839,0.6993251851923117,False,computed
minimal_corrected,2023-2025,13-17,ADV,humi,16,-0.194936121180463,0.70953606798231,False,computed
minimal_corrected,2023-2025,13-17,ADV,PM2.5,17,0.1980453757087448,0.7015319873024235,False,computed
minimal_corrected,2023-2025,13-17,ADV,PM10,17,0.2105798931586654,0.6993251851923117,False,computed
minimal_corrected,2023-2025,13-17,ADV,NO2,17,0.068939845974563,0.8967541590418192,False,computed
minimal_corrected,2023-2025,13-17,ADV,SO2,17,0.1912686259527979,0.7089421063189942,False,computed
minimal_corrected,2023-2025,13-17,ADV,O3,17,-0.0513915215446743,0.920207284810238,False,computed
minimal_corrected,2023-2025,13-17,ADV,CO,17,0.2619714147033397,0.6101158200690326,False,computed
minimal_corrected,2023-2025,13-17,ADV,AQI,17,-0.0313362936248014,0.945471759194224,False,computed
minimal_corrected,2023-2025,13-17,PIV,windlevel,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,PIV,temp,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,PIV,humi,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,PIV,PM2.5,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,PIV,PM10,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,PIV,NO2,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,PIV,SO2,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,PIV,O3,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,PIV,CO,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,PIV,AQI,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HRV,windlevel,16,0.038235294117647,0.9375793888162334,False,computed
minimal_corrected,2023-2025,13-17,HRV,temp,16,0.0911764705882352,0.8710058502052332,False,computed
minimal_corrected,2023-2025,13-17,HRV,humi,16,-0.0970588235294117,0.8643965889453732,False,computed
minimal_corrected,2023-2025,13-17,HRV,PM2.5,17,-0.1764705882352941,0.7275145556414094,False,computed
minimal_corrected,2023-2025,13-17,HRV,PM10,17,0.0661764705882353,0.8967541590418192,False,computed
minimal_corrected,2023-2025,13-17,HRV,NO2,17,-0.2401960784313725,0.6624678731580677,False,computed
minimal_corrected,2023-2025,13-17,HRV,SO2,17,0.1140404874066829,0.8312384390133281,False,computed
minimal_corrected,2023-2025,13-17,HRV,O3,17,0.4215686274509804,0.3644959297318332,False,computed
minimal_corrected,2023-2025,13-17,HRV,CO,17,-0.1691176470588235,0.7431840332204904,False,computed
minimal_corrected,2023-2025,13-17,HRV,AQI,17,0.2843137254901961,0.5727073265216338,False,computed
minimal_corrected,2023-2025,13-17,MP,windlevel,16,0.2385250625057488,0.6669373245965653,False,computed
minimal_corrected,2023-2025,13-17,MP,temp,16,0.0666684957314204,0.8967541590418192,False,computed
minimal_corrected,2023-2025,13-17,MP,humi,16,0.0103706548915542,0.9767181296519848,False,computed
minimal_corrected,2023-2025,13-17,MP,PM2.5,17,0.0719658369153338,0.8944076258833885,False,computed
minimal_corrected,2023-2025,13-17,MP,PM10,17,0.0322605475827358,0.945471759194224,False,computed
minimal_corrected,2023-2025,13-17,MP,NO2,17,-0.205971188412852,0.6993251851923117,False,computed
minimal_corrected,2023-2025,13-17,MP,SO2,17,0.1887157944568319,0.7091420178374754,False,computed
minimal_corrected,2023-2025,13-17,MP,O3,17,-0.5881345982391075,0.1209028958371157,False,computed
minimal_corrected,2023-2025,13-17,MP,CO,17,-0.3697555069098187,0.4230830242258728,False,computed
minimal_corrected,2023-2025,13-17,MP,AQI,17,-0.6402477904881424,0.0699726098038081,False,computed
minimal_corrected,2023-2025,13-17,HMPV,windlevel,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HMPV,temp,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HMPV,humi,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HMPV,PM2.5,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HMPV,PM10,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HMPV,NO2,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HMPV,SO2,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HMPV,O3,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HMPV,CO,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HMPV,AQI,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HBOV,windlevel,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HBOV,temp,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HBOV,humi,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HBOV,PM2.5,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HBOV,PM10,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HBOV,NO2,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HBOV,SO2,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HBOV,O3,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HBOV,CO,0,,,False,low_n_blank
minimal_corrected,2023-2025,13-17,HBOV,AQI,0,,,False,low_n_blank
minimal_corrected,2023-2025,18-44,FluA,windlevel,33,0.2123710638132407,0.5329223215625605,False,computed
minimal_corrected,2023-2025,18-44,FluA,temp,33,-0.2951739884570772,0.3698339176949651,False,computed
minimal_corrected,2023-2025,18-44,FluA,humi,33,-0.354678114466312,0.2437188453311555,False,computed
minimal_corrected,2023-2025,18-44,FluA,PM2.5,34,0.2313475933894933,0.4781719762609006,False,computed
minimal_corrected,2023-2025,18-44,FluA,PM10,34,0.2589254522041349,0.4230830242258728,False,computed
minimal_corrected,2023-2025,18-44,FluA,NO2,34,0.1699998450241672,0.6433660390656797,False,computed
minimal_corrected,2023-2025,18-44,FluA,SO2,34,0.162057065449702,0.663409762959358,False,computed
minimal_corrected,2023-2025,18-44,FluA,O3,34,0.1656203632145975,0.6595577689924964,False,computed
minimal_corrected,2023-2025,18-44,FluA,CO,34,0.1100134193126201,0.7641736874078264,False,computed
minimal_corrected,2023-2025,18-44,FluA,AQI,34,0.1849248643848467,0.6073102714641488,False,computed
minimal_corrected,2023-2025,18-44,FluB,windlevel,33,-0.0827261491150509,0.8215931924864018,False,computed
minimal_corrected,2023-2025,18-44,FluB,temp,33,-0.1771418627789676,0.630298764992041,False,computed
minimal_corrected,2023-2025,18-44,FluB,humi,33,-0.2447614977077918,0.447468371469874,False,computed
minimal_corrected,2023-2025,18-44,FluB,PM2.5,34,0.1799804214411131,0.6101158200690326,False,computed
minimal_corrected,2023-2025,18-44,FluB,PM10,34,0.2038253774578123,0.5497194024674198,False,computed
minimal_corrected,2023-2025,18-44,FluB,NO2,34,0.188160877216417,0.5926491429826425,False,computed
minimal_corrected,2023-2025,18-44,FluB,SO2,34,0.1581315699784248,0.6650507429310757,False,computed
minimal_corrected,2023-2025,18-44,FluB,O3,34,0.2934889449452633,0.3644959297318332,False,computed
minimal_corrected,2023-2025,18-44,FluB,CO,34,0.3784450976653112,0.1954733164672741,False,computed
minimal_corrected,2023-2025,18-44,FluB,AQI,34,0.3418321434448727,0.245690167395706,False,computed
minimal_corrected,2023-2025,18-44,RSV,windlevel,33,-0.0899110272140659,0.8082654519834027,False,computed
minimal_corrected,2023-2025,18-44,RSV,temp,33,0.589456694415416,0.0088143546329751,True,computed
minimal_corrected,2023-2025,18-44,RSV,humi,33,0.4222221837972534,0.1289199295529778,False,computed
minimal_corrected,2023-2025,18-44,RSV,PM2.5,34,-0.5684392828131861,0.0107567101574658,True,computed
minimal_corrected,2023-2025,18-44,RSV,PM10,34,-0.5278837719543538,0.0247713539508305,True,computed
minimal_corrected,2023-2025,18-44,RSV,NO2,34,-0.439853980520549,0.0948345978207106,False,computed
minimal_corrected,2023-2025,18-44,RSV,SO2,34,-0.3252635372903659,0.287791697580291,False,computed
minimal_corrected,2023-2025,18-44,RSV,O3,34,0.0561155844128334,0.8800985013216265,False,computed
minimal_corrected,2023-2025,18-44,RSV,CO,34,-0.5285862852096775,0.0247713539508305,True,computed
minimal_corrected,2023-2025,18-44,RSV,AQI,34,-0.1377232042226473,0.6993251851923117,False,computed
minimal_corrected,2023-2025,18-44,ADV,windlevel,33,-0.0986308158475121,0.7922036746185311,False,computed
minimal_corrected,2023-2025,18-44,ADV,temp,33,0.1666288527116672,0.6624678731580677,False,computed
minimal_corrected,2023-2025,18-44,ADV,humi,33,0.0705227164506955,0.847100247910129,False,computed
minimal_corrected,2023-2025,18-44,ADV,PM2.5,34,-0.1614798043814124,0.6635949904213706,False,computed
minimal_corrected,2023-2025,18-44,ADV,PM10,34,-0.1494841617702217,0.6851422366511299,False,computed
minimal_corrected,2023-2025,18-44,ADV,NO2,34,-0.3036821278196216,0.3388674525734157,False,computed
minimal_corrected,2023-2025,18-44,ADV,SO2,34,-0.1920511967580344,0.5814066412336077,False,computed
minimal_corrected,2023-2025,18-44,ADV,O3,34,-0.2036183438104667,0.5497194024674198,False,computed
minimal_corrected,2023-2025,18-44,ADV,CO,34,-0.2123237161078691,0.5281634453088183,False,computed
minimal_corrected,2023-2025,18-44,ADV,AQI,34,-0.2246876135249938,0.492474061778286,False,computed
minimal_corrected,2023-2025,18-44,PIV,windlevel,27,0.0181454885915218,0.95319537930601,False,computed
minimal_corrected,2023-2025,18-44,PIV,temp,27,0.2623535225524195,0.4770469028728186,False,computed
minimal_corrected,2023-2025,18-44,PIV,humi,27,0.1474320948061147,0.7089421063189942,False,computed
minimal_corrected,2023-2025,18-44,PIV,PM2.5,27,-0.3167899883269851,0.3807916616278661,False,computed
minimal_corrected,2023-2025,18-44,PIV,PM10,27,-0.2744505149467675,0.4426934445380481,False,computed
minimal_corrected,2023-2025,18-44,PIV,NO2,27,-0.3070080427322922,0.4044101623304081,False,computed
minimal_corrected,2023-2025,18-44,PIV,SO2,27,-0.0499153326234142,0.8967541590418192,False,computed
minimal_corrected,2023-2025,18-44,PIV,O3,27,-0.1050926214258971,0.7980485298915002,False,computed
minimal_corrected,2023-2025,18-44,PIV,CO,27,-0.3228877690805142,0.3722232043997057,False,computed
minimal_corrected,2023-2025,18-44,PIV,AQI,27,-0.3205702984502188,0.3738383747340486,False,computed
minimal_corrected,2023-2025,18-44,HRV,windlevel,30,-0.202937254690407,0.5868335419706977,False,computed
minimal_corrected,2023-2025,18-44,HRV,temp,30,0.1486426383039384,0.6993251851923117,False,computed
minimal_corrected,2023-2025,18-44,HRV,humi,30,0.0278148649520842,0.9375793888162334,False,computed
minimal_corrected,2023-2025,18-44,HRV,PM2.5,31,-0.1885460816718077,0.6101158200690326,False,computed
minimal_corrected,2023-2025,18-44,HRV,PM10,31,-0.0927606391112637,0.8082654519834027,False,computed
minimal_corrected,2023-2025,18-44,HRV,NO2,31,-0.1065846531585999,0.7774076239240375,False,computed
minimal_corrected,2023-2025,18-44,HRV,SO2,31,-0.0883420734167002,0.8192733015208873,False,computed
minimal_corrected,2023-2025,18-44,HRV,O3,31,0.4139947654248356,0.1606701312443789,False,computed
minimal_corrected,2023-2025,18-44,HRV,CO,31,-0.061510537773648,0.876021412328365,False,computed
minimal_corrected,2023-2025,18-44,HRV,AQI,31,0.2052833274244922,0.5725553483487543,False,computed
minimal_corrected,2023-2025,18-44,MP,windlevel,33,0.1077916545421417,0.7708295713905905,False,computed
minimal_corrected,2023-2025,18-44,MP,temp,33,0.1151792445730673,0.7503152177952295,False,computed
minimal_corrected,2023-2025,18-44,MP,humi,33,0.0033579954686025,0.9879469713845072,False,computed
minimal_corrected,2023-2025,18-44,MP,PM2.5,34,-0.1099515474168748,0.7641736874078264,False,computed
minimal_corrected,2023-2025,18-44,MP,PM10,34,-0.1448592414918826,0.6993251851923117,False,computed
minimal_corrected,2023-2025,18-44,MP,NO2,34,-0.2469100651429573,0.4351496037389945,False,computed
minimal_corrected,2023-2025,18-44,MP,SO2,34,-0.180346496938125,0.6101158200690326,False,computed
minimal_corrected,2023-2025,18-44,MP,O3,34,-0.3815241806171557,0.189434701624392,False,computed
minimal_corrected,2023-2025,18-44,MP,CO,34,-0.1274920236708263,0.7102180929241748,False,computed
minimal_corrected,2023-2025,18-44,MP,AQI,34,-0.4773281163384327,0.0611142327685419,False,computed
minimal_corrected,2023-2025,18-44,HMPV,windlevel,22,-0.0789291566115374,0.8643965889453732,False,computed
minimal_corrected,2023-2025,18-44,HMPV,temp,22,0.2065724020692581,0.663409762959358,False,computed
minimal_corrected,2023-2025,18-44,HMPV,humi,22,0.1313430496738865,0.7732970652923236,False,computed
minimal_corrected,2023-2025,18-44,HMPV,PM2.5,22,0.0246653614411054,0.9497686941818794,False,computed
minimal_corrected,2023-2025,18-44,HMPV,PM10,22,-0.0234320933690501,0.9500907186840714,False,computed
minimal_corrected,2023-2025,18-44,HMPV,NO2,22,-0.2047803230099094,0.663409762959358,False,computed
minimal_corrected,2023-2025,18-44,HMPV,SO2,22,-0.1643793857895809,0.7089421063189942,False,computed
minimal_corrected,2023-2025,18-44,HMPV,O3,22,0.0912618373320901,0.8429844922017168,False,computed
minimal_corrected,2023-2025,18-44,HMPV,CO,22,-0.0915960179728058,0.8429844922017168,False,computed
minimal_corrected,2023-2025,18-44,HMPV,AQI,22,-0.1103774924489468,0.8109473391588814,False,computed
minimal_corrected,2023-2025,18-44,HBOV,windlevel,22,-0.3611575592573076,0.3717640014886279,False,computed
minimal_corrected,2023-2025,18-44,HBOV,temp,22,0.2579696851837911,0.5497194024674198,False,computed
minimal_corrected,2023-2025,18-44,HBOV,humi,22,0.2235737271592856,0.6216972932666041,False,computed
minimal_corrected,2023-2025,18-44,HBOV,PM2.5,22,-0.0859898950612637,0.8495247450081529,False,computed
minimal_corrected,2023-2025,18-44,HBOV,PM10,22,-0.1547818111102747,0.7262178953105608,False,computed
minimal_corrected,2023-2025,18-44,HBOV,NO2,22,-0.0172028365124236,0.9591233991479918,False,computed
minimal_corrected,2023-2025,18-44,HBOV,SO2,22,0.2236368746615078,0.6216972932666041,False,computed
minimal_corrected,2023-2025,18-44,HBOV,O3,22,0.0171979790122527,0.9591233991479918,False,computed
minimal_corrected,2023-2025,18-44,HBOV,CO,22,-0.051608509537271,0.9080558005594496,False,computed
minimal_corrected,2023-2025,18-44,HBOV,AQI,22,-0.1547818111102747,0.7262178953105608,False,computed
minimal_corrected,2023-2025,45-59,FluA,windlevel,33,-0.0742116998561163,0.8429844922017168,False,computed
minimal_corrected,2023-2025,45-59,FluA,temp,33,-0.4486281946053003,0.093054187689607,False,computed
minimal_corrected,2023-2025,45-59,FluA,humi,33,-0.3129651776737574,0.3282289615789326,False,computed
minimal_corrected,2023-2025,45-59,FluA,PM2.5,34,0.4166065765164711,0.1289199295529778,False,computed
minimal_corrected,2023-2025,45-59,FluA,PM10,34,0.4006481662189708,0.1533149222138316,False,computed
minimal_corrected,2023-2025,45-59,FluA,NO2,34,0.3000103442663935,0.3491705605392168,False,computed
minimal_corrected,2023-2025,45-59,FluA,SO2,34,0.2642950261850538,0.4132638296557711,False,computed
minimal_corrected,2023-2025,45-59,FluA,O3,34,0.0624526249142555,0.8643965889453732,False,computed
minimal_corrected,2023-2025,45-59,FluA,CO,34,0.2651753835766384,0.412611963363988,False,computed
minimal_corrected,2023-2025,45-59,FluA,AQI,34,0.1812200246283433,0.6101158200690326,False,computed
minimal_corrected,2023-2025,45-59,FluB,windlevel,33,-0.0250620415282917,0.9375793888162334,False,computed
minimal_corrected,2023-2025,45-59,FluB,temp,33,-0.1322947110181956,0.7089421063189942,False,computed
minimal_corrected,2023-2025,45-59,FluB,humi,33,-0.1972095071078692,0.5766293877438053,False,computed
minimal_corrected,2023-2025,45-59,FluB,PM2.5,34,0.2108586098348402,0.5281634453088183,False,computed
minimal_corrected,2023-2025,45-59,FluB,PM10,34,0.2064465726630563,0.5442594418607435,False,computed
minimal_corrected,2023-2025,45-59,FluB,NO2,34,0.1476306889309251,0.6938179479382858,False,computed
minimal_corrected,2023-2025,45-59,FluB,SO2,34,0.199506575813969,0.5564304940187688,False,computed
minimal_corrected,2023-2025,45-59,FluB,O3,34,0.1755623124605687,0.6260722620453645,False,computed
minimal_corrected,2023-2025,45-59,FluB,CO,34,0.3840604099336273,0.183460425188068,False,computed
minimal_corrected,2023-2025,45-59,FluB,AQI,34,0.2428458793302736,0.4426934445380481,False,computed
minimal_corrected,2023-2025,45-59,RSV,windlevel,32,0.1546303075624078,0.6851422366511299,False,computed
minimal_corrected,2023-2025,45-59,RSV,temp,32,0.5795099238972854,0.0116878753661109,True,computed
minimal_corrected,2023-2025,45-59,RSV,humi,32,0.3260374981675344,0.3116686879305225,False,computed
minimal_corrected,2023-2025,45-59,RSV,PM2.5,33,-0.4700989445625692,0.0703305216031587,False,computed
minimal_corrected,2023-2025,45-59,RSV,PM10,33,-0.4463657939632938,0.0948345978207106,False,computed
minimal_corrected,2023-2025,45-59,RSV,NO2,33,-0.4155474211775012,0.1371200128102156,False,computed
minimal_corrected,2023-2025,45-59,RSV,SO2,33,-0.2379388453221456,0.4726704550646777,False,computed
minimal_corrected,2023-2025,45-59,RSV,O3,33,-0.0067548197859475,0.9767181296519848,False,computed
minimal_corrected,2023-2025,45-59,RSV,CO,33,-0.462743822044981,0.0791294197140388,False,computed
minimal_corrected,2023-2025,45-59,RSV,AQI,33,-0.2170670466349105,0.5281634453088183,False,computed
minimal_corrected,2023-2025,45-59,ADV,windlevel,32,-0.3880124235128788,0.1982162413596089,False,computed
minimal_corrected,2023-2025,45-59,ADV,temp,32,0.173961968077338,0.6471329028253279,False,computed
minimal_corrected,2023-2025,45-59,ADV,humi,32,0.2651724714244413,0.4230830242258728,False,computed
minimal_corrected,2023-2025,45-59,ADV,PM2.5,33,-0.1909160549986434,0.5926491429826425,False,computed
minimal_corrected,2023-2025,45-59,ADV,PM10,33,-0.2505877982642422,0.4351496037389945,False,computed
minimal_corrected,2023-2025,45-59,ADV,NO2,33,-0.1082059806358674,0.7707648127538571,False,computed
minimal_corrected,2023-2025,45-59,ADV,SO2,33,-0.2597880675719963,0.4230830242258728,False,computed
minimal_corrected,2023-2025,45-59,ADV,O3,33,-0.0616831503419673,0.8703281239779623,False,computed
minimal_corrected,2023-2025,45-59,ADV,CO,33,-0.0174336514115107,0.9523010096693462,False,computed
minimal_corrected,2023-2025,45-59,ADV,AQI,33,-0.0863228870274814,0.8173111902357637,False,computed
minimal_corrected,2023-2025,45-59,PIV,windlevel,31,-0.1266691579686599,0.7275145556414094,False,computed
minimal_corrected,2023-2025,45-59,PIV,temp,31,0.4559206974969537,0.0994678971284562,False,computed
minimal_corrected,2023-2025,45-59,PIV,humi,31,0.4316461201858865,0.1327969301662591,False,computed
minimal_corrected,2023-2025,45-59,PIV,PM2.5,31,-0.4320874761369968,0.1327969301662591,False,computed
minimal_corrected,2023-2025,45-59,PIV,PM10,31,-0.4440040868169752,0.1174143645534414,False,computed
minimal_corrected,2023-2025,45-59,PIV,NO2,31,-0.3844597913980673,0.2078542974264027,False,computed
minimal_corrected,2023-2025,45-59,PIV,SO2,31,-0.178361752453396,0.6433660390656797,False,computed
minimal_corrected,2023-2025,45-59,PIV,O3,31,-0.515503750896846,0.0497480155782089,True,computed
minimal_corrected,2023-2025,45-59,PIV,CO,31,-0.2957383010754364,0.3784077731986592,False,computed
minimal_corrected,2023-2025,45-59,PIV,AQI,31,-0.5110901913857429,0.0514886911174602,False,computed
minimal_corrected,2023-2025,45-59,HRV,windlevel,32,0.0934718476209505,0.802148890299566,False,computed
minimal_corrected,2023-2025,45-59,HRV,temp,32,-0.0530714419694591,0.8944076258833885,False,computed
minimal_corrected,2023-2025,45-59,HRV,humi,32,-0.2427697103239618,0.4696490288466203,False,computed
minimal_corrected,2023-2025,45-59,HRV,PM2.5,33,0.1066378143604316,0.7732970652923236,False,computed
minimal_corrected,2023-2025,45-59,HRV,PM10,33,0.1434672007957456,0.6993251851923117,False,computed
minimal_corrected,2023-2025,45-59,HRV,NO2,33,0.0575925802959972,0.8789900427705789,False,computed
minimal_corrected,2023-2025,45-59,HRV,SO2,33,0.0025117242186266,0.9902012670718516,False,computed
minimal_corrected,2023-2025,45-59,HRV,O3,33,0.3507162026453757,0.2437188453311555,False,computed
minimal_corrected,2023-2025,45-59,HRV,CO,33,0.2090242340103271,0.5463305652323557,False,computed
minimal_corrected,2023-2025,45-59,HRV,AQI,33,0.2901151213290864,0.3722232043997057,False,computed
minimal_corrected,2023-2025,45-59,MP,windlevel,32,0.1309454744697546,0.7111454704950694,False,computed
minimal_corrected,2023-2025,45-59,MP,temp,32,0.2213055094839713,0.5281634453088183,False,computed
minimal_corrected,2023-2025,45-59,MP,humi,32,-0.0191440752148764,0.9500907186840714,False,computed
minimal_corrected,2023-2025,45-59,MP,PM2.5,33,-0.157162650005217,0.6763706137689561,False,computed
minimal_corrected,2023-2025,45-59,MP,PM10,33,-0.0940541965186088,0.7980485298915002,False,computed
minimal_corrected,2023-2025,45-59,MP,NO2,33,-0.2297652632421375,0.4880267914027896,False,computed
minimal_corrected,2023-2025,45-59,MP,SO2,33,-0.0309535030713332,0.9285058278684803,False,computed
minimal_corrected,2023-2025,45-59,MP,O3,33,-0.1316063341304748,0.7089421063189942,False,computed
minimal_corrected,2023-2025,45-59,MP,CO,33,-0.2211588458902753,0.5234086789625406,False,computed
minimal_corrected,2023-2025,45-59,MP,AQI,33,-0.2729484076418039,0.4045277738367611,False,computed
minimal_corrected,2023-2025,45-59,HMPV,windlevel,29,-0.2468678207034,0.4879078048655602,False,computed
minimal_corrected,2023-2025,45-59,HMPV,temp,29,-0.0911958772951383,0.8198462947131757,False,computed
minimal_corrected,2023-2025,45-59,HMPV,humi,29,0.1417311723567755,0.7089421063189942,False,computed
minimal_corrected,2023-2025,45-59,HMPV,PM2.5,29,0.1405694414358183,0.7091420178374754,False,computed
minimal_corrected,2023-2025,45-59,HMPV,PM10,29,0.0354327930891938,0.924204679272731,False,computed
minimal_corrected,2023-2025,45-59,HMPV,NO2,29,0.1066019411241869,0.7909419192180284,False,computed
minimal_corrected,2023-2025,45-59,HMPV,SO2,29,0.0549053111567439,0.8944076258833885,False,computed
minimal_corrected,2023-2025,45-59,HMPV,O3,29,-0.1585762707106546,0.6993251851923117,False,computed
minimal_corrected,2023-2025,45-59,HMPV,CO,29,0.223370279903269,0.5471538084804,False,computed
minimal_corrected,2023-2025,45-59,HMPV,AQI,29,0.0412414476939797,0.90867262612979,False,computed
minimal_corrected,2023-2025,45-59,HBOV,windlevel,29,-0.0903507902905251,0.8201715256105678,False,computed
minimal_corrected,2023-2025,45-59,HBOV,temp,29,-0.1129384878631563,0.7732970652923236,False,computed
minimal_corrected,2023-2025,45-59,HBOV,humi,29,-0.0903507902905251,0.8201715256105678,False,computed
minimal_corrected,2023-2025,45-59,HBOV,PM2.5,29,0.2710523708715753,0.4351277879075171,False,computed
minimal_corrected,2023-2025,45-59,HBOV,PM10,29,0.2710523708715753,0.4351277879075171,False,computed
minimal_corrected,2023-2025,45-59,HBOV,NO2,29,0.2484952780503441,0.4873635037330916,False,computed
minimal_corrected,2023-2025,45-59,HBOV,SO2,29,0.067779789303762,0.8643965889453732,False,computed
minimal_corrected,2023-2025,45-59,HBOV,O3,29,0.1129384878631563,0.7732970652923236,False,computed
minimal_corrected,2023-2025,45-59,HBOV,CO,29,0.2936762376958612,0.4044101623304081,False,computed
minimal_corrected,2023-2025,45-59,HBOV,AQI,29,0.248464673298944,0.4873635037330916,False,computed
minimal_corrected,2023-2025,60-74,FluA,windlevel,34,-0.0301454063727524,0.9286197655943992,False,computed
minimal_corrected,2023-2025,60-74,FluA,temp,34,-0.3263967096095483,0.2850471943786208,False,computed
